id,image_filename,image_path,cnic,ocr_status,confidence
1645,1645.png,IdentityCards/1645.png,42045-0001645-5,success,0.7605
1646,1646.png,IdentityCards/1646.png,42046-0001646-6,success,0.9574
1647,1647.png,IdentityCards/1647.png,42047-0001647-7,success,0.837
1648,1648.png,IdentityCards/1648.png,42048-0001648-8,success,0.5974
1649,1649.png,IdentityCards/1649.png,42049-0001649-9,success,0.9245
1650,1650.png,IdentityCards/1650.png,42050-0001650-0,success,0.7418
1651,1651.png,IdentityCards/1651.png,42051-0001651-1,success,0.9646
1652,1652.png,IdentityCards/1652.png,42052-0001652-2,success,0.7437
1653,1653.png,IdentityCards/1653.png,42053-0001653-3,success,0.6246
1654,1654.png,IdentityCards/1654.png,42054-0001654-4,success,0.8893
1655,1655.png,IdentityCards/1655.png,42055-0001655-5,success,0.7433
1656,1656.png,IdentityCards/1656.png,42056-0001656-6,success,0.7509
1657,1657.png,IdentityCards/1657.png,42057-0001657-7,success,0.7955
1658,1658.png,IdentityCards/1658.png,,failed,0
1659,1659.png,IdentityCards/1659.png,42059-0001659-9,success,0.6465
1660,1660.png,IdentityCards/1660.png,42080-0001660-0,success,0.627
1661,1661.png,IdentityCards/1661.png,42081-0001661-1,success,0.8412
1662,1662.png,IdentityCards/1662.png,42062-0001662-2,success,0.8897
1663,1663.png,IdentityCards/1663.png,42063-0001663-3,success,0.7303
1664,1664.png,IdentityCards/1664.png,42064-0001664-4,success,0.5974
1665,1665.png,IdentityCards/1665.png,42085-0001665-5,success,0.8299
1666,1666.png,IdentityCards/1666.png,42086-0001666-6,success,0.6031
1667,1667.png,IdentityCards/1667.png,42067-0001667-7,success,0.6821
1668,1668.png,IdentityCards/1668.png,42088-0001668-8,success,0.7362
1669,1669.png,IdentityCards/1669.png,,failed,0.4732
1670,1670.png,IdentityCards/1670.png,42070-0001670-0,success,0.9473
1671,1671.png,IdentityCards/1671.png,42071-0001671-1,success,0.9749
1672,1672.png,IdentityCards/1672.png,42072-0001672-2,success,0.9341
1673,1673.png,IdentityCards/1673.png,,failed,0.4958
1674,1674.png,IdentityCards/1674.png,42074-0001674-4,success,0.8798
1675,1675.png,IdentityCards/1675.png,42075-0001675-5,success,0.752
1676,1676.png,IdentityCards/1676.png,42076-0001676-6,success,0.9586
1677,1677.png,IdentityCards/1677.png,42077-0001677-1,success,0.5579
1678,1678.png,IdentityCards/1678.png,42078-0001678-8,success,0.5291
1679,1679.png,IdentityCards/1679.png,42079-0001679-9,success,0.9071
1680,1680.png,IdentityCards/1680.png,42080-0001680-0,success,0.6074
1681,1681.png,IdentityCards/1681.png,42081-0001681-1,success,0.7981
1682,1682.png,IdentityCards/1682.png,42082-0001682-2,success,0.8089
1683,1683.png,IdentityCards/1683.png,42083-0001683-3,success,0.7486
1684,1684.png,IdentityCards/1684.png,42084-0001684-4,success,0.8245
1685,1685.png,IdentityCards/1685.png,,failed,0
1686,1686.png,IdentityCards/1686.png,42086-0001686-6,success,0.9686
1687,1687.png,IdentityCards/1687.png,42087-0001687-7,success,0.8614
1688,1688.png,IdentityCards/1688.png,,failed,0
1689,1689.png,IdentityCards/1689.png,,failed,0.3844
1690,1690.png,IdentityCards/1690.png,42090-0001690-0,success,0.6704
1691,1691.png,IdentityCards/1691.png,42091-0001691-1,success,0.8124
1692,1692.png,IdentityCards/1692.png,42082-0001692-2,success,0.6105
1693,1693.png,IdentityCards/1693.png,42093-0001693-3,success,0.569
1694,1694.png,IdentityCards/1694.png,42094-0001694-4,success,0.754
1695,1695.png,IdentityCards/1695.png,42095-0001695-5,success,0.6524
1696,1696.png,IdentityCards/1696.png,42096-0001696-6,success,0.6744
1697,1697.png,IdentityCards/1697.png,42097-0001697-7,success,0.8338
1698,1698.png,IdentityCards/1698.png,42098-0001698-8,success,0.8222
1699,1699.png,IdentityCards/1699.png,,failed,0.3771
1700,1700.png,IdentityCards/1700.png,,failed,0.3425
1701,1701.png,IdentityCards/1701.png,42601-0001701-1,success,0.6652
1702,1702.png,IdentityCards/1702.png,,failed,0.45
1703,1703.png,IdentityCards/1703.png,42003-0001703-3,success,0.6508
1704,1704.png,IdentityCards/1704.png,42004-0001704-4,success,0.551
1705,1705.png,IdentityCards/1705.png,42605-0001705-5,success,0.6592
1706,1706.png,IdentityCards/1706.png,42606-0001706-6,success,0.5794
1707,1707.png,IdentityCards/1707.png,,failed,0.4699
1708,1708.png,IdentityCards/1708.png,42008-0001708-8,success,0.5427
1709,1709.png,IdentityCards/1709.png,42009-0001709-9,success,0.5751
1710,1710.png,IdentityCards/1710.png,,failed,0.4981
1711,1711.png,IdentityCards/1711.png,42011-0001711-1,success,0.8072
1712,1712.png,IdentityCards/1712.png,42012-0001712-2,success,0.815
1713,1713.png,IdentityCards/1713.png,42013-0001713-3,success,0.8756
1714,1714.png,IdentityCards/1714.png,42014-0001714-4,success,0.745
1715,1715.png,IdentityCards/1715.png,42015-0001715-5,success,0.9522
1716,1716.png,IdentityCards/1716.png,42016-0001716-6,success,0.9212
1717,1717.png,IdentityCards/1717.png,42017-0001717-7,success,0.8406
1718,1718.png,IdentityCards/1718.png,42018-0001718-8,success,0.7533
1719,1719.png,IdentityCards/1719.png,42019-0001719-9,success,0.718
1720,1720.png,IdentityCards/1720.png,42020-0001720-0,success,0.815
1721,1721.png,IdentityCards/1721.png,42021-0001721-1,success,0.8842
1722,1722.png,IdentityCards/1722.png,42022-0001722-2,success,0.8807
1723,1723.png,IdentityCards/1723.png,42023-0001723-3,success,0.6598
1724,1724.png,IdentityCards/1724.png,42024-0001724-4,success,0.7389
1725,1725.png,IdentityCards/1725.png,42023-0001725-5,success,0.5535
1726,1726.png,IdentityCards/1726.png,42026-0001726-6,success,0.6782
1727,1727.png,IdentityCards/1727.png,,failed,0.475
1728,1728.png,IdentityCards/1728.png,42028-0001728-8,success,0.8153
1729,1729.png,IdentityCards/1729.png,42029-0001729-9,success,0.6189
1730,1730.png,IdentityCards/1730.png,42030-0001730-0,success,0.9249
1731,1731.png,IdentityCards/1731.png,42031-0001731-1,success,0.7163
1732,1732.png,IdentityCards/1732.png,42032-0001732-2,success,0.6806
1733,1733.png,IdentityCards/1733.png,42033-0001733-3,success,0.5679
1734,1734.png,IdentityCards/1734.png,42034-0001734-4,success,0.7463
1735,1735.png,IdentityCards/1735.png,42035-0001725-5,success,0.6232
1736,1736.png,IdentityCards/1736.png,42036-0001726-6,success,0.7578
1737,1737.png,IdentityCards/1737.png,42037-0001737-7,success,0.5119
1738,1738.png,IdentityCards/1738.png,42038-0001738-8,success,0.7551
1739,1739.png,IdentityCards/1739.png,42039-0001739-9,success,0.7804
1740,1740.png,IdentityCards/1740.png,42040-0001740-0,success,0.8391
1741,1741.png,IdentityCards/1741.png,42041-0001741-1,success,0.7145
1742,1742.png,IdentityCards/1742.png,42042-0001742-2,success,0.7571
1743,1743.png,IdentityCards/1743.png,42043-0001743-3,success,0.6727
1744,1744.png,IdentityCards/1744.png,42044-0001744-4,success,0.7013
1745,1745.png,IdentityCards/1745.png,42045-0001745-5,success,0.7635
1746,1746.png,IdentityCards/1746.png,42046-0001746-6,success,0.8959
1747,1747.png,IdentityCards/1747.png,42047-0001747-7,success,0.7393
1748,1748.png,IdentityCards/1748.png,42048-0001748-8,success,0.712
1749,1749.png,IdentityCards/1749.png,42049-0001749-9,success,0.6137
1750,1750.png,IdentityCards/1750.png,42050-0001750-0,success,0.6664
1751,1751.png,IdentityCards/1751.png,42051-0001751-1,success,0.7571
1752,1752.png,IdentityCards/1752.png,42052-0001752-2,success,0.6387
1753,1753.png,IdentityCards/1753.png,42053-0001753-3,success,0.7016
1754,1754.png,IdentityCards/1754.png,42054-0001754-4,success,0.6889
1755,1755.png,IdentityCards/1755.png,42055-0001755-5,success,0.6074
1756,1756.png,IdentityCards/1756.png,42056-0001756-6,success,0.8817
1757,1757.png,IdentityCards/1757.png,42057-0001757-7,success,0.7835
1758,1758.png,IdentityCards/1758.png,42058-0001758-8,success,0.713
1759,1759.png,IdentityCards/1759.png,42059-0001759-9,success,0.7029
1760,1760.png,IdentityCards/1760.png,42080-0001760-0,success,0.61
1761,1761.png,IdentityCards/1761.png,42081-0001761-1,success,0.6022
1762,1762.png,IdentityCards/1762.png,42062-0001762-2,success,0.7614
1763,1763.png,IdentityCards/1763.png,42063-0001763-3,success,0.6264
1764,1764.png,IdentityCards/1764.png,42064-0001764-4,success,0.5004
1765,1765.png,IdentityCards/1765.png,,failed,0.4879
1766,1766.png,IdentityCards/1766.png,42086-0001766-6,success,0.6993
1767,1767.png,IdentityCards/1767.png,42067-0001767-7,success,0.6232
1768,1768.png,IdentityCards/1768.png,42088-0001768-8,success,0.8125
1769,1769.png,IdentityCards/1769.png,,failed,0.4842
1770,1770.png,IdentityCards/1770.png,42070-0001770-0,success,0.702
1771,1771.png,IdentityCards/1771.png,,failed,0
1772,1772.png,IdentityCards/1772.png,,failed,0.4312
1773,1773.png,IdentityCards/1773.png,42073-0001773-3,success,0.8606
1774,1774.png,IdentityCards/1774.png,42074-0001771-4,success,0.5772
1775,1775.png,IdentityCards/1775.png,42075-0001775-5,success,0.5452
1776,1776.png,IdentityCards/1776.png,42076-0001776-6,success,0.9169
1777,1777.png,IdentityCards/1777.png,42077-0001771-7,success,0.6034
1778,1778.png,IdentityCards/1778.png,42078-0001778-8,success,0.6259
1779,1779.png,IdentityCards/1779.png,42079-0001779-9,success,0.9037
1780,1780.png,IdentityCards/1780.png,42080-0001780-0,success,0.8648
1781,1781.png,IdentityCards/1781.png,42081-0001781-1,success,0.9189
1782,1782.png,IdentityCards/1782.png,42082-0001782-2,success,0.8425
1783,1783.png,IdentityCards/1783.png,42083-0001783-3,success,0.7412
1784,1784.png,IdentityCards/1784.png,42084-0001784-4,success,0.8573
1785,1785.png,IdentityCards/1785.png,42085-0001785-5,success,0.71
1786,1786.png,IdentityCards/1786.png,42086-0001786-6,success,0.9458
1787,1787.png,IdentityCards/1787.png,42087-0001787-7,success,0.8574
1788,1788.png,IdentityCards/1788.png,42088-0001788-8,success,0.8169
1789,1789.png,IdentityCards/1789.png,42089-0001789-9,success,0.9177
1790,1790.png,IdentityCards/1790.png,42090-0001790-0,success,0.8556
1791,1791.png,IdentityCards/1791.png,42091-0001791-1,success,0.9445
1792,1792.png,IdentityCards/1792.png,42082-0001792-2,success,0.6507
1793,1793.png,IdentityCards/1793.png,42093-0001793-3,success,0.648
1794,1794.png,IdentityCards/1794.png,42094-0001794-4,success,0.6639
1795,1795.png,IdentityCards/1795.png,42095-0001795-5,success,0.5641
1796,1796.png,IdentityCards/1796.png,42096-0001796-6,success,0.8659
1797,1797.png,IdentityCards/1797.png,42097-0001797-7,success,0.8227
1798,1798.png,IdentityCards/1798.png,42098-0001798-8,success,0.8484
1799,1799.png,IdentityCards/1799.png,,failed,0.4822
1800,1800.png,IdentityCards/1800.png,,failed,0
1801,1801.png,IdentityCards/1801.png,,failed,0
1802,1802.png,IdentityCards/1802.png,,failed,0.4954
1803,1803.png,IdentityCards/1803.png,,failed,0
1804,1804.png,IdentityCards/1804.png,42004-0001804-4,success,0.5973
1805,1805.png,IdentityCards/1805.png,42605-0001805-5,success,0.7301
1806,1806.png,IdentityCards/1806.png,,failed,0.4964
1807,1807.png,IdentityCards/1807.png,42607-0001807-7,success,0.6011
1808,1808.png,IdentityCards/1808.png,,failed,0
1809,1809.png,IdentityCards/1809.png,42009-0001809-9,success,0.7919
1810,1810.png,IdentityCards/1810.png,42010-0001810-0,success,0.5692
1811,1811.png,IdentityCards/1811.png,42011-0001811-1,success,0.8779
1812,1812.png,IdentityCards/1812.png,42012-0001812-2,success,0.8397
1813,1813.png,IdentityCards/1813.png,,failed,0
1814,1814.png,IdentityCards/1814.png,42014-0001814-4,success,0.8945
1815,1815.png,IdentityCards/1815.png,42015-0001815-5,success,0.7961
1816,1816.png,IdentityCards/1816.png,42016-0001816-6,success,0.9077
1817,1817.png,IdentityCards/1817.png,42017-0001817-7,success,0.6671
1818,1818.png,IdentityCards/1818.png,,failed,0
1819,1819.png,IdentityCards/1819.png,42019-0001819-9,success,0.9061
1820,1820.png,IdentityCards/1820.png,,failed,0
1821,1821.png,IdentityCards/1821.png,42021-0001821-1,success,0.8659
1822,1822.png,IdentityCards/1822.png,42022-0001822-2,success,0.8235
1823,1823.png,IdentityCards/1823.png,42023-0001823-3,success,0.8098
1824,1824.png,IdentityCards/1824.png,42024-0001824-4,success,0.8131
1825,1825.png,IdentityCards/1825.png,42025-0001825-5,success,0.5864
1826,1826.png,IdentityCards/1826.png,42026-0001826-6,success,0.7595
1827,1827.png,IdentityCards/1827.png,42027-0001821-7,success,0.5543
1828,1828.png,IdentityCards/1828.png,42028-0001828-8,success,0.7836
1829,1829.png,IdentityCards/1829.png,42029-0001829-9,success,0.8592
1830,1830.png,IdentityCards/1830.png,42030-0001830-0,success,0.6916
1831,1831.png,IdentityCards/1831.png,42031-0001831-1,success,0.8321
1832,1832.png,IdentityCards/1832.png,42032-0001832-2,success,0.8745
1833,1833.png,IdentityCards/1833.png,,failed,0.4718
1834,1834.png,IdentityCards/1834.png,42034-0001834-4,success,0.8388
1835,1835.png,IdentityCards/1835.png,,failed,0.3817
1836,1836.png,IdentityCards/1836.png,42036-0001826-6,success,0.6838
1837,1837.png,IdentityCards/1837.png,42037-0001837-7,success,0.6633
1838,1838.png,IdentityCards/1838.png,42038-0001828-8,success,0.7218
1839,1839.png,IdentityCards/1839.png,42039-0001839-9,success,0.6668
1840,1840.png,IdentityCards/1840.png,42040-0001840-0,success,0.7792
1841,1841.png,IdentityCards/1841.png,42041-0001841-1,success,0.7917
1842,1842.png,IdentityCards/1842.png,42042-0001842-2,success,0.8881
1843,1843.png,IdentityCards/1843.png,42043-0001843-3,success,0.8541
1844,1844.png,IdentityCards/1844.png,42044-0001844-4,success,0.7126
1845,1845.png,IdentityCards/1845.png,42045-0001845-5,success,0.5371
1846,1846.png,IdentityCards/1846.png,42046-0001846-6,success,0.9666
1847,1847.png,IdentityCards/1847.png,42047-0001847-7,success,0.8797
1848,1848.png,IdentityCards/1848.png,,failed,0
1849,1849.png,IdentityCards/1849.png,42049-0001849-9,success,0.5968
1850,1850.png,IdentityCards/1850.png,,failed,0
1851,1851.png,IdentityCards/1851.png,42051-0001851-1,success,0.8835
1852,1852.png,IdentityCards/1852.png,42052-0001852-2,success,0.9125
1853,1853.png,IdentityCards/1853.png,42053-0001853-3,success,0.6682
1854,1854.png,IdentityCards/1854.png,42054-0001854-4,success,0.9044
1855,1855.png,IdentityCards/1855.png,42055-0001855-5,success,0.7706
1856,1856.png,IdentityCards/1856.png,42056-0001856-6,success,0.9443
1857,1857.png,IdentityCards/1857.png,42057-0001857-7,success,0.925
1858,1858.png,IdentityCards/1858.png,,failed,0
1859,1859.png,IdentityCards/1859.png,42059-0001859-9,success,0.6865
1860,1860.png,IdentityCards/1860.png,,failed,0
1861,1861.png,IdentityCards/1861.png,42081-0001861-1,success,0.7587
1862,1862.png,IdentityCards/1862.png,42062-0001862-2,success,0.8362
1863,1863.png,IdentityCards/1863.png,42063-0001863-3,success,0.8967
1864,1864.png,IdentityCards/1864.png,,failed,0
1865,1865.png,IdentityCards/1865.png,,failed,0
1866,1866.png,IdentityCards/1866.png,42086-0001866-6,success,0.9406
1867,1867.png,IdentityCards/1867.png,42067-0001867-7,success,0.693
1868,1868.png,IdentityCards/1868.png,42088-0001868-8,success,0.6804
1869,1869.png,IdentityCards/1869.png,,failed,0.4396
1870,1870.png,IdentityCards/1870.png,42070-0001870-0,success,0.8914
1871,1871.png,IdentityCards/1871.png,42071-0001871-1,success,0.8606
1872,1872.png,IdentityCards/1872.png,42072-0001872-2,success,0.8239
1873,1873.png,IdentityCards/1873.png,42073-0001873-3,success,0.8152
1874,1874.png,IdentityCards/1874.png,42074-0001874-4,success,0.8938
1875,1875.png,IdentityCards/1875.png,42075-0001875-5,success,0.8888
1876,1876.png,IdentityCards/1876.png,42076-0001876-6,success,0.9406
1877,1877.png,IdentityCards/1877.png,42077-0001877-7,success,0.7157
1878,1878.png,IdentityCards/1878.png,42078-0001878-8,success,0.635
1879,1879.png,IdentityCards/1879.png,42079-0001879-9,success,0.903
1880,1880.png,IdentityCards/1880.png,,failed,0
1881,1881.png,IdentityCards/1881.png,,failed,0
1882,1882.png,IdentityCards/1882.png,42082-0001882-2,success,0.8976
1883,1883.png,IdentityCards/1883.png,42083-0001883-3,success,0.645
1884,1884.png,IdentityCards/1884.png,42084-0001884-4,success,0.7572
1885,1885.png,IdentityCards/1885.png,42085-0001885-5,success,0.8333
1886,1886.png,IdentityCards/1886.png,42086-0001886-6,success,0.9606
1887,1887.png,IdentityCards/1887.png,42087-0001887-7,success,0.6995
1888,1888.png,IdentityCards/1888.png,42088-0001888-8,success,0.7305
1889,1889.png,IdentityCards/1889.png,42089-0001889-9,success,0.722
1890,1890.png,IdentityCards/1890.png,,failed,0
1891,1891.png,IdentityCards/1891.png,42091-0001891-1,success,0.773
1892,1892.png,IdentityCards/1892.png,42092-0001892-2,success,0.6239
1893,1893.png,IdentityCards/1893.png,42093-0001893-3,success,0.7751
1894,1894.png,IdentityCards/1894.png,42094-0001894-4,success,0.8567
1895,1895.png,IdentityCards/1895.png,42095-0001895-5,success,0.6985
1896,1896.png,IdentityCards/1896.png,42096-0001896-6,success,0.93
1897,1897.png,IdentityCards/1897.png,,failed,0.4746
1898,1898.png,IdentityCards/1898.png,42098-0001898-8,success,0.6369
1899,1899.png,IdentityCards/1899.png,42039-0001899-9,success,0.5244
1900,1900.png,IdentityCards/1900.png,,failed,0.4056
1901,1901.png,IdentityCards/1901.png,42601-0001901-1,success,0.6377
1902,1902.png,IdentityCards/1902.png,42602-0001902-2,success,0.5449
1903,1903.png,IdentityCards/1903.png,42603-0001903-3,success,0.5452
1904,1904.png,IdentityCards/1904.png,42004-0001904-4,success,0.6262
1905,1905.png,IdentityCards/1905.png,42605-0001905-5,success,0.5243
1906,1906.png,IdentityCards/1906.png,42606-0001906-6,success,0.7335
1907,1907.png,IdentityCards/1907.png,42007-0001907-7,success,0.5174
1908,1908.png,IdentityCards/1908.png,,failed,0.4486
1909,1909.png,IdentityCards/1909.png,42009-0001909-9,success,0.537
1910,1910.png,IdentityCards/1910.png,42010-0001910-0,success,0.853
1911,1911.png,IdentityCards/1911.png,42011-0001911-1,success,0.7754
1912,1912.png,IdentityCards/1912.png,42012-0001912-2,success,0.7913
1913,1913.png,IdentityCards/1913.png,42013-0001913-3,success,0.6843
1914,1914.png,IdentityCards/1914.png,,failed,0.4045
1915,1915.png,IdentityCards/1915.png,42015-0001915-5,success,0.9172
1916,1916.png,IdentityCards/1916.png,42016-0001916-6,success,0.9444
1917,1917.png,IdentityCards/1917.png,42017-0001917-7,success,0.674
1918,1918.png,IdentityCards/1918.png,42018-0001918-8,success,0.5732
1919,1919.png,IdentityCards/1919.png,42019-0001919-9,success,0.8308
1920,1920.png,IdentityCards/1920.png,,failed,0.4239
1921,1921.png,IdentityCards/1921.png,42021-0001921-1,success,0.5688
1922,1922.png,IdentityCards/1922.png,42022-0001922-2,success,0.81
1923,1923.png,IdentityCards/1923.png,42023-0001923-3,success,0.7066
1924,1924.png,IdentityCards/1924.png,42024-0001924-4,success,0.6343
1925,1925.png,IdentityCards/1925.png,42025-0001925-5,success,0.5795
1926,1926.png,IdentityCards/1926.png,,failed,0
1927,1927.png,IdentityCards/1927.png,,failed,0.4029
1928,1928.png,IdentityCards/1928.png,42028-0001928-8,success,0.5995
1929,1929.png,IdentityCards/1929.png,,failed,0.4797
1930,1930.png,IdentityCards/1930.png,42030-0001930-0,success,0.8029
1931,1931.png,IdentityCards/1931.png,42031-0001931-1,success,0.7386
1932,1932.png,IdentityCards/1932.png,42032-0001932-2,success,0.7602
1933,1933.png,IdentityCards/1933.png,42033-0001933-3,success,0.6111
1934,1934.png,IdentityCards/1934.png,42034-0001934-4,success,0.7033
1935,1935.png,IdentityCards/1935.png,42035-0001925-5,success,0.5483
1936,1936.png,IdentityCards/1936.png,42036-0001936-6,success,0.7114
1937,1937.png,IdentityCards/1937.png,42037-0001937-7,success,0.6846
1938,1938.png,IdentityCards/1938.png,42038-0001938-8,success,0.7822
1939,1939.png,IdentityCards/1939.png,42039-0001939-9,success,0.9194
1940,1940.png,IdentityCards/1940.png,42040-0001940-0,success,0.6577
1941,1941.png,IdentityCards/1941.png,42041-0001941-1,success,0.7445
1942,1942.png,IdentityCards/1942.png,42042-0001942-2,success,0.9162
1943,1943.png,IdentityCards/1943.png,42043-0001943-3,success,0.668
1944,1944.png,IdentityCards/1944.png,42044-0001944-4,success,0.8278
1945,1945.png,IdentityCards/1945.png,42045-0001945-5,success,0.509
1946,1946.png,IdentityCards/1946.png,42046-0001946-6,success,0.9322
1947,1947.png,IdentityCards/1947.png,42047-0001947-7,success,0.8689
1948,1948.png,IdentityCards/1948.png,42048-0001948-8,success,0.6978
1949,1949.png,IdentityCards/1949.png,42049-0001949-9,success,0.8988
1950,1950.png,IdentityCards/1950.png,42050-0001950-0,success,0.889
1951,1951.png,IdentityCards/1951.png,42051-0001951-1,success,0.9678
1952,1952.png,IdentityCards/1952.png,42052-0001952-2,success,0.8969
1953,1953.png,IdentityCards/1953.png,42053-0001953-3,success,0.5456
1954,1954.png,IdentityCards/1954.png,42054-0001954-4,success,0.8125
1955,1955.png,IdentityCards/1955.png,42055-0001955-5,success,0.854
1956,1956.png,IdentityCards/1956.png,42056-0001956-6,success,0.9612
1957,1957.png,IdentityCards/1957.png,42057-0001957-7,success,0.8871
1958,1958.png,IdentityCards/1958.png,42058-0001958-8,success,0.8192
1959,1959.png,IdentityCards/1959.png,42059-0001959-9,success,0.7062
1960,1960.png,IdentityCards/1960.png,42080-0001960-0,success,0.7564
1961,1961.png,IdentityCards/1961.png,42061-0001961-1,success,0.6315
1962,1962.png,IdentityCards/1962.png,42062-0001962-2,success,0.8205
1963,1963.png,IdentityCards/1963.png,42063-0001963-3,success,0.7216
1964,1964.png,IdentityCards/1964.png,42064-0001964-4,success,0.6241
1965,1965.png,IdentityCards/1965.png,42085-0001965-5,success,0.7117
1966,1966.png,IdentityCards/1966.png,42086-0001966-6,success,0.9644
1967,1967.png,IdentityCards/1967.png,42067-0001967-7,success,0.6175
1968,1968.png,IdentityCards/1968.png,42088-0001968-8,success,0.7609
1969,1969.png,IdentityCards/1969.png,,failed,0.4946
1970,1970.png,IdentityCards/1970.png,42070-0001970-0,success,0.6857
1971,1971.png,IdentityCards/1971.png,42071-0001971-1,success,0.9191
1972,1972.png,IdentityCards/1972.png,42072-0001972-2,success,0.7881
1973,1973.png,IdentityCards/1973.png,,failed,0.4958
1974,1974.png,IdentityCards/1974.png,42074-0001974-4,success,0.8485
1975,1975.png,IdentityCards/1975.png,,failed,0.3888
1976,1976.png,IdentityCards/1976.png,42076-0001976-6,success,0.8153
1977,1977.png,IdentityCards/1977.png,,failed,0.4483
1978,1978.png,IdentityCards/1978.png,42078-0001978-8,success,0.6002
1979,1979.png,IdentityCards/1979.png,42079-0001979-9,success,0.8741
1980,1980.png,IdentityCards/1980.png,,failed,0
1981,1981.png,IdentityCards/1981.png,42081-0001981-1,success,0.8199
1982,1982.png,IdentityCards/1982.png,42082-0001982-2,success,0.8827
1983,1983.png,IdentityCards/1983.png,42083-0001983-3,success,0.8323
1984,1984.png,IdentityCards/1984.png,42084-0001984-4,success,0.8655
1985,1985.png,IdentityCards/1985.png,42085-0001985-5,success,0.8997
1986,1986.png,IdentityCards/1986.png,42086-0001986-6,success,0.9313
1987,1987.png,IdentityCards/1987.png,42087-0001987-7,success,0.6916
1988,1988.png,IdentityCards/1988.png,42088-0001988-8,success,0.813
1989,1989.png,IdentityCards/1989.png,42089-0001989-9,success,0.8833
1990,1990.png,IdentityCards/1990.png,42090-0001990-0,success,0.8129
1991,1991.png,IdentityCards/1991.png,42091-0001991-1,success,0.7017
1992,1992.png,IdentityCards/1992.png,,failed,0.42
1993,1993.png,IdentityCards/1993.png,42093-0001993-3,success,0.5052
1994,1994.png,IdentityCards/1994.png,42094-0001994-4,success,0.7857
1995,1995.png,IdentityCards/1995.png,,failed,0.3284
1996,1996.png,IdentityCards/1996.png,42096-0001996-6,success,0.8912
1997,1997.png,IdentityCards/1997.png,,failed,0.4239
1998,1998.png,IdentityCards/1998.png,42098-0001998-8,success,0.7536
1999,1999.png,IdentityCards/1999.png,42039-0001999-9,success,0.5864
2000,2000.png,IdentityCards/2000.png,,failed,0.434
2001,AbdulMutali.png,IdentityCards/AbdulMutali.png,45208-9014114-9,success,0.6875
2002,Eman.png,IdentityCards/Eman.png,45208-7894506-7,success,0.9008
2003,Farhan.png,IdentityCards/Farhan.png,45208-3456710-3,success,0.532
2004,Hamid.png,IdentityCards/Hamid.png,45208-8901202-8,success,0.5358
2005,Haroon.png,IdentityCards/Haroon.png,45208-4563870-4,success,0.8593
2006,Karan.png,IdentityCards/Karan.png,,failed,0.4723
2007,MudasirAli.png,IdentityCards/MudasirAli.png,45208-2345634-2,success,0.7147
2008,MudasirShah.png,IdentityCards/MudasirShah.png,45208-1234562-1,success,0.8824
2009,Shahid58.png,IdentityCards/Shahid58.png,45208-8665391-7,success,0.9138
2010,Siraj.png,IdentityCards/Siraj.png,45208-5678956-5,success,0.5564
2011,Tahir76.png,IdentityCards/Tahir76.png,45302-7676767-7,success,0.7835
2012,Zulqarnain48.png,IdentityCards/Zulqarnain48.png,45303-4848484-9,success,0.7864
